1052    Right Cerebrum.Frontal Lobe.Paracentral Lobule.White Matter.*,
1053    Left Cerebrum.Limbic Lobe.Paracentral Lobule.Gray Matter.Brodmann area 31,
1054    Left Cerebrum.Limbic Lobe.Paracentral Lobule.White Matter.*,
1055    Right Cerebrum.Limbic Lobe.Paracentral Lobule.White Matter.*,
1056    Left Cerebrum.Limbic Lobe.Paracentral Lobule.*.*,
1057    Right Cerebrum.Limbic Lobe.Paracentral Lobule.*.*,22
1058    Inter-Hemispheric.*.Cingulate Gyrus.*.*,
1059    Inter-Hemispheric.*.Medial Frontal Gyrus.*.*,
1060    *.*.Superior Parietal Lobule.*.*,
1061    Left Cerebrum.Parietal Lobe.Superior Parietal Lobule.Gray Matter.Brodmann area 40,
1062    Right Cerebrum.Parietal Lobe.Superior Parietal Lobule.Gray Matter.Brodmann area 40,
1063    Left Cerebrum.Parietal Lobe.Paracentral Lobule.White Matter.*,180
1064    Left Cerebrum.Parietal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 5,
1065    Left Cerebrum.Parietal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 7,
1066    Right Cerebrum.Parietal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 7,
1067    Right Cerebrum.Parietal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 5,
1068    Left Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 5,
1069    Right Cerebrum.Frontal Lobe.Precuneus.*.*,
1070    Right Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 5,
1071    Left Cerebrum.Parietal Lobe.Paracentral Lobule.*.*,
1072    Right Cerebrum.Parietal Lobe.Paracentral Lobule.*.*,
1073    Right Cerebrum.Parietal Lobe.Paracentral Lobule.White Matter.*,
1074    Right Cerebrum.Frontal Lobe.Precuneus.White Matter.*,
1075    Left Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 6,
1076    Right Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 6,36
1077    Left Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 6,165
1078    Right Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 6,34
1079    Right Cerebrum.*.Superior Parietal Lobule.*.*,
1080    Left Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 7,
1081    Right Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 7,
1082    Right Cerebrum.Frontal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40,
1083    Left Cerebrum.Frontal Lobe.Precuneus.Gray Matter.Brodmann area 5,
1084    Left Cerebrum.Frontal Lobe.Precuneus.White Matter.*,
1085    Left Cerebrum.Frontal Lobe.Precuneus.*.*,
1086    Right Cerebrum.Frontal Lobe.Precuneus.Gray Matter.Brodmann area 5,50
1087    Right Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 7,35
1088    Left Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 3,
1089    Left Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 4,
1090    Right Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 4,
1091    Right Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 3,31
1092    Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 3,46
1093    Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 4,46
1094    Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 6,156
1095    Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 5,209
1096    Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 5,
1097    Left Cerebrum.Parietal Lobe.Superior Parietal Lobule.Gray Matter.Brodmann area 5,163
1098    Right Cerebrum.Parietal Lobe.Superior Parietal Lobule.Gray Matter.Brodmann area 5,
1099    Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 4,31
1100    Right Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 4,
1101    Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 7,
1102    Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 7,
1103    Inter-Hemispheric.*.Postcentral Gyrus.*.*,35
1104    Left Cerebrum.Parietal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 4,191
1105    Right Cerebrum.Parietal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 4,32
